hostname,n_planets,avg_pl_rade,avg_pl_bmasse,avg_orbper,sy_dist,st_teff
HD 3765,1,8.56,54.98431441,1211.0,17.926,5049.8
K2-114,1,10.59248676,638.83509807,11.390931,475.758,4899.0
KMT-2019-BLG-0842L,1,3.19,10.28,,3320.0,
K2-197,1,2.56,7.08,8.357881,247.637,5667.0
Kepler-548,1,11.99,,4.454194338,751.776,5535.0
HD 97658,1,2.12,8.3,9.4897116,21.5618,5212.0
K2-91,1,1.1,1.37,1.419549,62.5785,3622.0
Kepler-584,1,4.21,16.5,35.1810304,1848.84,6195.0
TOI-269,1,2.77,8.8,3.6977104,57.0225,3514.0
Kepler-1138,1,1.7,3.53,3.17060005,872.328,5582.0
Oph 11,1,12.3,4449.62,7300000.0,136.16559197,2375.0
Kepler-829,1,2.11,5.1,6.88337562,1073.76,5698.0
Kepler-978,1,2.99,9.22,49.6221509,682.522,6002.0
Kepler-1054,1,2.63,7.41,4.30655689,1090.51,6209.0
WASP-188,1,14.81827249,458.6263913,5.748916,675.281,6850.0
Kepler-1702,1,1.60190793,3.2,18.5012,857.14,5093.0
OGLE-2019-BLG-0954L,1,12.3,4513.1633794,,3630.0,
K2-356,1,2.29,5.86,21.0267366,355.54,5568.0
TOI-1806,1,3.4095367,11.5,15.1454693,55.5211,3272.0
HD 158996,1,12.3,4449.62,820.2,283.659,4069.0
Kepler-775,1,1.19,1.81,0.974868926,398.676,5468.0
HIP 12961,1,13.2,114.4188,57.435,23.371,3901.0
Kepler-1673,1,2.9355194,8.93,33.7888,727.187,6014.95
TOI-2570,1,13.64132951,260.61929374,2.9887615,361.857,5771.0
TOI-5238,1,5.22,23.7,4.872171,290.646,5631.0
Kepler-1625,1,6.06,30.6,287.378949,2310.11,5677.0
TOI-6034,1,11.92,254.0,2.576184,117.992,3635.0
K2-281,1,8.18,50.9,8.687721,458.139,4812.0
Kepler-1799,1,4.12801189,15.9,11.9296999,2254.69,5831.0
Kepler-22,1,2.1,9.1,289.863876,194.642,5596.0
K2-203,1,1.26549392,2.14,9.6952,166.147,5026.0
TOI-2010,1,11.81426566,408.7273314,141.834025,109.19,5929.0
K2-220,1,2.37,6.21,13.68186,233.514,5612.0
EPIC 211945201,1,5.76,11.0,19.49221,181.69,6069.0
Kepler-530,1,3.01,9.32,39.30941904,457.709,5697.0
HD 188641,1,11.9,9333.03117155,14583.81038,64.3399,5897.32
KMT-2019-BLG-1806L,1,2.0,4.67,,6640.0,
Kepler-785,1,13.02,,1.973760926,642.051,4739.0
Kepler-670,1,13.18,,2.816504852,939.744,5709.0
EPIC 228836835,1,1.1,1.37,0.728113,150.124,3782.0
Kepler-1034,1,2.26,5.73,12.12400943,654.549,5198.0
Kepler-1060,1,2.38,6.26,46.8779367,946.565,5797.0
Kepler-1536,1,3.14,10.0,364.758031,387.248,4434.0
OGLE-2016-BLG-1190L,1,12.3,4253.0,1220.0,6770.0,
HD 36384,1,12.7,2097.6674862,490.0,209.309,3940.0
HD 32518,1,13.2,905.49313154,157.35,122.115,4580.0
HD 43691,1,13.2,810.4665,36.9987,85.6009,6093.0
HATS-76,1,12.09449018,835.570882,1.9416423,385.689,4016.0
Kepler-475,1,2.49,6.76,3.105508189,280.069,5009.0
8 UMi,1,13.5,524.41687155,93.31,162.552,4847.0
HAT-P-64,1,19.08889413,184.34047606,4.007232,651.897,6457.0
Kepler-868,1,2.05,4.86,5.03251791,1593.13,5614.0
HATS-48 A,1,8.9672,77.23269,3.1316666,263.609,4546.0
Kepler-1382,1,1.88,4.19,16.3583055,738.261,6161.0
Kepler-1569,1,1.68,3.46,5.79180156,945.454,6319.0
Kepler-1444,1,2.18,5.39,33.42035034,319.675,5810.0
TOI-1437,1,2.24,9.6,18.840942,103.297,6008.0
TOI-7149,1,13.2,224.0,2.65206166,126.126,3363.0
WASP-120,1,15.58048317,1541.4755,3.61126721,381.174,6450.0
Kepler-1982,1,0.77,0.381,3.82315697,558.855,6202.0
GJ 480,1,3.69,13.2,9.567,14.2358,3381.0
HD 115954,1,12.6,2685.65003915,3700.0,87.6437,5957.0
Kepler-678,1,5.14,23.1,7.27503724,1826.15,5520.0
WASP-175,1,13.540472,314.6517,3.0652907,539.36,6229.0
Kepler-648,1,3.22,10.5,17.4211749,636.03,5741.0
Kepler-613,1,2.29,5.86,15.77979614,861.494,5723.0
Kepler-1689,1,0.94678642,0.799,8.483,294.122,5731.43
Kepler-1252,1,1.67,3.43,15.0540329,648.979,5949.0
Kepler-1389,1,1.77,3.78,99.2530951,497.093,5078.0
KMT-2017-BLG-0165L,1,6.45,34.0,,4530.0,
HD 155193,1,14.0,238.37130525,352.65,57.7995,6239.0
TOI-654,1,2.378,8.71,1.527561,57.7553,3521.0
bet UMi,1,12.7,1938.7,522.3,38.77472,4126.0
Kepler-626,1,2.29,5.86,14.48585199,635.643,5813.0
WASP-136,1,16.81347105,479.92089457,5.21536178778,275.587,6250.0
TOI-5786,1,8.54,73.0,12.779107,192.475,6235.0
Kepler-1121,1,1.91,4.31,13.15141081,482.047,6231.0
Kepler-808,1,1.46,2.73,0.631332353,321.0,4653.0
Kepler-679,1,3.01,9.32,12.39358604,922.244,5403.0
TOI-257,1,7.16253867,43.86032017,18.38818,76.9028,6095.0
Kepler-924,1,3.07,9.64,61.0370117,1053.04,6167.0
Kepler-536,1,3.1,9.8,1.827082299,462.322,5524.0
Kepler-1509,1,1.85,4.08,25.4338197,2002.96,5780.0
TOI-1451,1,2.61143902,15.2,16.537944,91.9362,5801.0
K2-71,1,2.15,5.27,6.98541,153.192,4006.0
HD 25015,1,12.5,2884.92845034,6134.427,37.433,5160.0
Kepler-1643,1,2.32,5.99,5.342657,341.774,4916.0
Kepler-1576,1,1.04,1.12,6.98471973,460.91,5876.0
Kepler-439,1,2.24,5.65,178.1396,757.048,5431.0
TOI-237,1,1.44,2.67,5.436098,38.0749,3212.0
Kepler-1041,1,2.94,8.96,24.7576421,1485.82,5957.0
KMT-2021-BLG-0736L,1,4.86,21.0,,7000.0,
Kepler-832,1,2.06,4.9,7.1396941,1688.12,5596.0
Kepler-1967,1,0.73022577,0.315,7.281690121,249.102,4970.0
Kepler-409,1,1.199,6.0,68.9583216,68.173,5421.0
Kepler-21,1,1.639,7.5,2.7858212,108.522,6305.0
HD 178911 B,1,12.6,2552.1749,71.484,40.9727,5588.0
Kepler-481,1,2.5,6.8,10.06082567,813.724,5802.0
Kepler-1547,1,0.9,0.666,0.692979676,674.695,6078.0
Kepler-1426,1,1.56,3.05,14.2563227,1697.81,5831.0
Kepler-1674,1,3.2057749,10.4,62.5611,1012.48,5473.91
Kepler-1387,1,0.93,0.749,2.279526656,455.358,5046.0
TOI-480,1,2.85372018,20.8,6.866196,54.5306,6174.0
HATS-22,1,10.682177,870.8542,4.7228124,229.518,4803.0
TOI-858 B,1,14.06727078,349.6112477,3.2797178,250.489,5842.0
HD 169142,1,13.1,953.485221,,113.6,7246.0
TOI-2196,1,3.51,26.0,1.1947268,259.947,5634.0
Kepler-947,1,2.28,5.82,26.9644317,1730.78,5508.0
Kepler-1833,1,1.30027362,2.24,6.892129898,591.602,6164.0
Kepler-780,1,0.89,0.64,0.677375164,557.652,5769.0
2MASS J22362452+4751425,1,12.3,3972.875,,69.5737,4045.0
OGLE-TR-132,1,13.45,375.02,1.689868,2012.62,6210.0
K2-222,1,2.35,8.7,15.38857,101.321,5942.0
TOI-2373,1,10.42435205,2955.8041851,13.33668,508.686,5651.0
KELT-14,1,19.537287,408.09372,1.7100566,250.121,5720.0
Kepler-1964,1,1.7810587,3.83,2.440829992,,4803.0
Kepler-1825,1,1.42200732,2.61,1.025869966,430.254,5123.0
HD 114386,1,13.7,362.3262,937.70001,27.9243,4836.0
Kepler-1405,1,3.96,14.9,28.2274184,1530.3,5925.0
Kepler-1010,1,2.32,5.99,34.2685705,579.273,5253.0
HD 22532,1,13.4,673.79622284,872.6,161.183,5038.0
Kepler-478,1,2.71,7.8,13.2217576,420.0,5210.0
11 Com,1,12.2,4914.89848585,323.21,93.1846,4874.0
HD 38801,1,12.5,3082.31534,685.25,91.4349,5338.0
Kepler-1007,1,1.44,2.67,5.185002073,365.0,4587.0
Kepler-570,1,2.45,6.57,4.301662003,568.148,5496.0
KMT-2016-BLG-1107L,1,13.1,1043.0,,6651.0,
Kepler-720,1,8.41,53.4,4.708326542,1065.37,5618.0
MOA-2010-BLG-073L,1,12.4,3500.0,,2800.0,
HIP 35965,1,12.6,2589.98368864,26125.56497,50.1677,4836.0
OGLE-2019-BLG-1180L,1,13.5,555.24622703,,6070.0,
Kepler-1696,1,2.80982017,8.29,65.9409,1506.36,5712.0
TOI-1227,1,9.57246952,66.5,27.36397,100.641,3072.0
OGLE-2016-BLG-1800L,1,13.2,823.17557413,,6480.0,
TOI-837,1,9.16894621,120.45696625,8.3249113,142.488,5995.0
HATS-11,1,18.03,263.7989,3.619188,944.603,6563.0
Kepler-972,1,4.65,19.5,7.03932553,1198.03,6146.0
TIC 88785435,1,5.03,22.3,10.508843,122.386,3998.0
WASP-100,1,14.90797,400.4658,2.84938,364.411,6900.0
Kepler-1423,1,1.06,1.2,23.955378,449.0,4939.0
HATS-9,1,13.85,266.02371,1.915291,638.7,5599.0
HD 147513,1,13.7,385.0,528.4,12.9032,5883.0
Kepler-698,1,3.68,13.1,16.32976218,1995.57,5612.0
TOI-4666,1,12.44196858,222.4798849,2.9089168,154.749,3512.0
MOA-2010-BLG-477L,1,13.6,480.0,,2300.0,5950.0
Kepler-535,1,2.36,6.17,4.903321551,685.599,6123.0
2MASS J04372171+2651014,1,13.0,1271.313628,,128.484,3100.0
HD 196885 A,1,13.2,819.97,1333.0,34.1692,6254.0
Kepler-824,1,1.87,4.16,4.51436633,1201.4,6035.0
Kepler-1874,1,2.21110724,5.52,56.57320023,408.007,4701.0
Kepler-950,1,8.98,59.6,98.7180406,2161.6,5857.0
Kepler-1543,1,2.71,7.8,6.96710269,921.784,6561.0
HAT-P-39,1,17.609,190.372,3.54387,697.004,6430.0
Kepler-1927,1,3.40627075,11.5,73.75039673,1091.0,6056.0
Kepler-1718,1,2.5685207,7.12,135.1880035,375.522,5731.0
Luhman 16 A,1,11.9,9344.1551658,9697.0,,
Gliese 12,1,0.958,3.87,12.761408,12.21,3296.0
HD 27631,1,13.5,495.81231492,2198.14,50.2862,5737.0
Kepler-1533,1,3.46,11.8,308.5471,966.801,6431.0
OGLE-2008-BLG-092L,1,8.74,57.0,,8100.0,
OGLE-2013-BLG-0102L,1,12.3,4100.0,,3040.0,
Kepler-620,1,3.32,11.0,12.91375431,1355.28,6155.0
WASP-140,1,14.23540549,775.5052,2.23598448,117.598,5300.0
GJ 422,1,3.33,11.07,20.129,12.6631,3323.0
Kepler-1057,1,3.36,11.2,14.08827448,1201.82,5987.0
Kepler-1877,1,0.624086,0.179,2.377569914,285.312,5615.0
Kepler-34,1,8.564,69.92,288.822,1800.82,5913.0
Kepler-778,1,1.68,3.46,3.75574426,938.168,5102.0
CT Cha,1,24.66,5403.0,,190.72,4403.0
TOI-5300,1,9.86390302,190.6970442,2.262196,162.51,4610.0
Kepler-1832,1,1.22719556,2.02,3.138789892,486.174,5242.0
KELT-8,1,18.15858,209.7678,3.24406,197.572,5754.0
TOI-6029,1,14.39233122,519.64944544,5.7987,603.119,6223.0
TOI-1899,1,11.09689089,212.94503269,29.090312,128.438,3926.0
HD 86065,1,12.5,2877.30056857,25775.78859,40.3661,4927.56
Kepler-1899,1,1.55098292,3.02,4.095779896,711.509,4791.0
Kepler-1645,1,1.78,3.82,16.1779561,1202.47,5812.0
CD-35 2722,1,17.37392009,9375.9380065,,22.3896,3689.0
HD 49674,1,6.2,31.783,4.94737,43.0399,5602.0
Kepler-1787,1,2.31898181,5.99,39.31370163,778.602,6060.0
HIP 78530,1,12.0,7300.0,,136.759,10500.0
NGTS-20,1,11.99360935,947.12865286,54.18915,382.898,5980.0
HD 89744,1,12.6,2653.8805,256.78,38.6364,6291.0
HAT-P-15,1,11.88154,616.5902,10.8635,192.516,5568.0
K2-369,1,1.313,2.28,5.761612,185.55,5682.0
K2-376,1,1.736,3.66,5.776475,161.61,5937.0
KELT-3,1,17.48604,616.5902,2.70339,210.252,6304.0
HATS-66,1,15.815899,1694.0339,3.1414391,1477.98,6626.0
ROXs 12,1,12.2,5085.0,,136.65,3850.0
SWEEPS-4,1,9.079,1207.7,4.2,8500.0,
OGLE-2017-BLG-1806L,1,2.15,5.27,,6400.0,
KMT-2024-BLG-1209L,1,13.2,839.06699448,,3930.0,
KMT-2019-BLG-2974L,1,11.4,88.99195396,,6100.0,
TIC 46432937,1,13.31626907,1017.0509024,1.44044527,90.5369,3572.0
TOI-6324,1,1.059,1.17,0.279221,20.5488,3247.0
xi Aql,1,13.4,616.90493799,136.97,56.1858,4841.0
HATS-77,1,13.05846252,436.69623122,3.0876262,436.176,4071.0
KMT-2019-BLG-0253L,1,2.99,9.2,,4900.0,
ups Leo,1,14.2,162.09248757,385.2,52.5973,4836.0
CFBDSIR J145829+101343,1,12.4,3337.1,10037.5,23.1,580.5
Kepler-541,1,3.36,11.2,5.08005848,1060.68,6166.0
Kepler-1314,1,5.11,22.9,5.424749281,141.98685057,4188.0
TOI-4379,1,16.69017226,353.74301699,3.25352,645.158,6020.0
Kepler-846,1,2.48,6.71,19.80792185,1127.12,5579.0
K2-61,1,1.92,4.35,2.57336,405.732,5748.0
TOI-4791,1,12.44196858,734.18362017,4.28088,328.802,6058.0
Kepler-1320,1,1.7,3.53,0.868386528,647.424,4817.0
HD 205739,1,13.6,435.41,279.8,92.5087,6176.0
Kepler-99,1,1.48,6.15,4.60358,208.369,4782.0
Kepler-1253,1,1.33,2.33,68.8861915,514.524,5850.0
Kepler-568,1,2.26,5.73,11.02347475,130.645,3768.0
HD 94834,1,13.7,400.4658,1576.0,98.1609,4798.0
TOI-6420,1,11.93756445,2606.1929374,6.961508,634.712,6020.0
Kepler-1070,1,1.73,3.64,6.2216147,939.001,6261.0
HD 145934,1,13.4,658.5404593,2751.53433,227.881,4823.75
Kepler-1738,1,2.82472883,8.37,7.674630165,1302.87,6063.0
PZ Tel,1,11.9,8581.366989,44000.0,47.0648,5169.0
TOI-1107,1,14.57167491,1064.72516345,4.0782387,281.314,6311.0
HATS-64,1,18.819911,305.1168,4.908897,1080.15,6554.0
HD 106270,1,12.4,3623.2438398,1888.0,93.808,5509.0
Kepler-1535,1,2.55,7.04,138.9442,897.733,6021.0
Kepler-1401,1,1.68,3.46,11.20066445,1425.43,5964.0
Kepler-1879,1,2.06512018,4.92,10.61340046,627.171,5865.0
WASP-192,1,13.78707,731.009,2.8786765,508.885,5910.0
Kepler-1715,1,4.14042267,16.0,35.59730148,522.605,6212.0
G 196-3,1,12.0,8263.538582,,21.7912,3517.0
gam Cep,1,12.7,2097.6674862,913.0,14.1024,4775.0
kap And,1,12.3,4327.36,,50.0177,10900.0
K2-221,1,1.67890272,3.46,2.399094,318.81,5716.0
Kepler-1069,1,1.6,3.19,23.8990296,695.967,5722.0
CoRoT-4,1,13.34,228.83,9.20205,726.412,6190.0
KMT-2021-BLG-0712L,1,6.91,38.19,,3090.0,
KELT-21,1,17.777474,1242.7153,3.6127647,470.878,7598.0
Kepler-997,1,1.36,2.42,2.707306716,467.568,6150.0
Kepler-1326,1,4.18,16.3,42.3514267,698.326,6725.0
Kepler-813,1,2.14,5.22,19.12947337,840.0,5743.0
WTS-2,1,15.277867,355.9696,1.0187068,1030.76834437,5000.0
KMT-2018-BLG-1990L,1,12.9,111.0,,967.0,
Kepler-1522,1,1.73,3.64,1.847889171,814.125,5706.0
Kepler-588,1,2.63,7.41,4.221625357,1209.4,5835.0
TOI-1799,1,1.642,4.0,7.094570865,62.1274,5690.0
HD 212301,1,14.2,162.0933,2.24571,54.2304,6239.0
NGTS-31,1,18.04645893,355.96781584,4.162734,497.376,5710.0
Wolf 1069,1,1.08,1.26,15.564,9.58341,3158.0
HD 164509,1,14.3,140.79869,280.17,53.1119,5859.0
Kepler-515,1,1.46,2.73,19.96371318,255.0,5293.0
EPIC 201841433,1,1.04,1.12,4.1698,436.488,5053.0
MWC 758,1,,,,159.537,7314.0
WASP-19,1,15.86070769,366.77398168,0.78883852,268.325,5616.0
WASP-69,1,11.21,82.58,3.86813881,49.9605,4792.0
Kepler-1865,1,1.57686072,3.11,2.524009943,922.255,5420.0
Kepler-1078,1,1.9,4.27,3.00725242,2481.71,5612.0
HD 100655,1,13.5,511.7063,157.57001,137.178,4891.0
Kepler-608,1,3.64,12.9,6.412515037,946.683,5820.0
Kepler-1210,1,1.7,3.53,8.07124073,1176.53,5568.0
Kepler-1220,1,1.52,2.92,7.42693741,961.907,5842.0
Kepler-1599,1,1.62,3.26,122.363553,1328.2,5767.0
HD 128717,1,12.1,6293.0024586,3420.0,73.636,6210.0
TOI-3568,1,5.3,26.4,4.417965,197.906,4969.0
KMT-2018-BLG-1025L,1,2.34,6.059,,6705.0,
HD 17156,1,12.26262489,1036.12060682,21.2164294,78.0863,6046.0
Kepler-1909,1,1.09217411,1.33,2.391609907,763.662,4935.0
Kepler-1425,1,0.94,0.779,14.4541302,863.873,5718.0
HAT-P-54,1,10.581296,241.5508,3.799847,143.651,4390.0
BD+05 4868 A,1,,6.2,1.271869,43.5687,4596.0
TOI-3976 A,1,12.27383387,55.61997123,6.607662,516.087,5975.0
Kepler-987,1,3.26,10.7,105.3033148,914.126,5637.0
Kepler-1019,1,1.46,2.73,1.411229847,194.182,4433.0
K2-206,1,2.79522879,8.22,18.294549,244.443,5043.0
TOI-2018,1,2.268,9.2,7.435583,27.9956,4174.0
Kepler-1835,1,3.53387773,12.2,11.96409988,1404.38,5903.0
Kepler-550,1,4.42,17.9,8.600104109,531.944,5322.0
HD 111591,1,12.9,1398.452,1056.4,114.166,4884.0
NSVS 14256825,1,12.3,4497.2945,3225.0,820.877,40000.0
EPIC 211822797,1,1.92,4.35,21.1701963,186.197,4057.0
Kepler-710,1,1.88,4.19,4.347285527,1448.34,5611.0
Kepler-582,1,3.68,13.1,18.49235668,613.179,5564.0
HAT-P-7,1,16.92559,584.8072,2.20474,341.079,6389.0
Kepler-1704,1,11.94877343,1322.16617312,988.88112,835.455,5746.0
TOI-3160 A,1,13.7646283,378.21580433,3.971281,567.678,6190.0
HAT-P-56,1,16.92559,734.1873,2.79083,320.639,6566.0
K2-409,1,2.482,6.72,1.908084,431.031,5742.0
Kepler-1373,1,1.16,1.65,1.29123275,1699.46,6299.0
Kepler-1261,1,2.26,5.73,48.4308991,744.294,5006.0
K2-74,1,2.31,5.95,19.5666,377.822,6060.0
TOI-2989,1,12.55405838,953.485221,3.122832,195.795,4672.0
K2-345,1,2.11,5.1,10.367437,162.408,3779.0
Kepler-1789,1,2.83137505,8.4,80.23190308,611.461,5436.0
Kepler-1265,1,1.35,2.39,6.49441289,583.641,4630.0
KMT-2021-BLG-1391L,1,1.97,4.55,,5720.0,
TYC 2187-512-1,1,12.5,104.88337431,691.9,15.4744,3734.0
CoRoT-36,1,15.80466279,216.12331676,5.616531,925.958,6730.0
Kepler-1174,1,1.59,3.15,6.89225223,1408.75,5936.0
MOA-bin-1L,1,13.0,1200.0,,5100.0,
BD+20 274,1,13.0,1334.886,578.2,1322.51,4296.0
Kepler-1430,1,1.18,1.76,2.46050993,875.523,4796.0
K2-394,1,1.692,3.51,5.095717,98.0152,4938.0
WASP-183,1,16.47723,159.55066,4.1117771,325.377,5313.0
HAT-P-1,1,14.784671,166.86075,4.46529976,158.979,5980.0
Kepler-859,1,3.09,9.75,20.38177573,839.903,5020.0
Kepler-693,1,10.18,73.8,15.37563332,1151.51,4881.0
Kepler-1230,1,2.71,7.8,9.95661537,1364.22,5961.0
TOI-2152,1,14.35870428,899.45439181,3.3773512,303.006,6630.0
K2-401,1,2.262,5.74,6.293099,200.727,4213.0
CoRoT-16,1,13.11,170.032,5.35227,732.409,5650.0
Kepler-1051,1,3.4,11.5,25.96200249,829.343,6675.0
TOI-1230,1,3.23968384,10.6,25.05713123288,143.138,5696.0
HD 135344 A,1,16.25302201,3178.28407,,141.595,9540.0
BD+63 1405,1,12.4,3305.4154328,1198.48,38.0473,5000.0
HD 28192,1,12.2,99.7981198,14.23283,49.8063,5919.87
Kepler-935,1,1.35,2.39,4.88083852,471.782,4830.0
Kepler-1145,1,1.4,2.54,3.97076766,691.961,5064.0
Kepler-838,1,2.73,7.9,15.74957994,1104.04,5770.0
Kepler-837,1,2.56,7.08,16.56059504,901.907,5403.0
WTS-1,1,16.7,1274.44,3.352057,2346.01,6250.0
HD 222237,1,12.8,1649.52943233,14892.0,11.4469,4751.0
HD 21520,1,2.697,17.7,25.1292,79.208,5871.0
HD 199509,1,7.43,43.22466335,99.62167,24.3056,5796.02
HD 209458,1,15.58051,232.0159,3.52474859,48.3016,6091.0
NGTS-4,1,3.18,20.6,1.3373508,280.555,5143.0
Kepler-1422,1,2.02,4.74,18.6051942,2465.84,6194.0
Kepler-764,1,1.64,3.33,7.33683936,1047.84,5557.0
Kepler-796,1,1.3,2.24,6.40087618,817.584,5475.0
Kepler-1139,1,1.19,1.81,0.813166719,495.156,5550.0
Kepler-1418,1,1.66,3.39,22.4764425,499.0,4770.0
TOI-1744,1,2.68,7.65,22.341702927,114.39,6179.0
Kepler-1854,1,2.58746104,7.21,39.83110046,423.348,5026.0
K2-317,1,2.93,8.91,6.22,176.291,3387.0
HD 76920,1,13.1,994.80291391,415.891,184.031,4664.0
K2-14,1,4.81,20.7,8.36802,364.048,3789.0
KELT-24,1,12.71098411,1458.83238813,5.55149296,96.5173,6426.0
Kepler-1249,1,2.38,6.26,24.3347127,1904.54,6202.0
Kepler-461,1,2.58,7.18,8.313783059,692.158,5634.0
Kepler-1852,1,1.88610592,4.22,7.970940113,772.481,5237.0
K2-69,1,2.32,5.99,7.06599,180.697,4127.0
HD 161178,1,14.1,181.16219199,279.3,107.188,4786.0
TOI-5293 A,1,11.9,170.4,2.930289,162.229,3586.0
Kepler-820,1,6.09,30.8,127.8338098,1387.2,6260.0
Kepler-474,1,3.06,9.59,5.660672935,841.496,5785.0
Kepler-1598,1,0.95,0.809,4.34195123,619.862,5940.0
Kepler-1582,1,1.49,2.83,4.83817712,78.8906,3208.0
K2-98,1,5.06645928,34.00763955,10.1367349,518.625,6260.0
K2-139,1,9.11,123.00021,28.380619,153.856,5370.0
Kepler-1940,1,1.54732469,3.01,4.950610161,798.595,5431.0
HD 210702,1,13.6,481.5100366,355.5,54.1963,4912.0
TOI-4214,1,10.68215861,165.27077164,3.4913885,346.881,6370.0
Kepler-1954,1,1.80235934,3.9,5.883430004,1373.83,5840.0
Kepler-867,1,4.64,19.4,150.242127,1195.54,5541.0
Kepler-35,1,8.16,40.363,131.458,1819.17,5606.0
Kepler-694,1,2.8,8.25,6.365841612,1023.06,5700.0
Kepler-668,1,2.7,7.75,8.35390639,784.618,5352.0
Kepler-1873,1,1.62573811,3.28,0.558842003,820.957,5151.0
TOI-2193 A,1,19.83989584,298.75870258,2.1225735,337.064,5966.0
OGLE-2019-BLG-1053L,1,1.38,2.48,,6800.0,
Kepler-1212,1,2.14,5.22,12.94130146,1316.57,6051.0
Kepler-576,1,3.27,10.7,29.91136794,617.55,5672.0
Kepler-1574,1,1.29,2.21,6.9424334,1384.16,5892.0
HD 9174,1,13.7,352.7913,1179.0,81.4893,5577.0
K2-261,1,9.26982704,68.96876432,11.6334681,213.283,5490.0
TYC 0434-04538-1,1,12.7,1938.763,193.2,613.422,4679.0
Kepler-1761,1,1.39109603,2.51,4.043540001,221.186,3871.0
K2-271,1,7.28,41.8,8.562421,564.454,5644.0
MOA-2011-BLG-322L,1,12.4,3690.0,,7560.0,
Kepler-91,1,15.322703,257.4423,6.24658,1294.69,4550.0
Kepler-422,1,12.89,136.66,7.8914483,722.795,5972.0
Kepler-1606,1,2.07,4.94,196.435224,831.287,5422.0
mu2 Sco,1,12.3,4576.7290608,,,21700.0
TOI-2025,1,11.89272852,1144.1822652,8.8720982,335.985,5977.0
Kepler-1071,1,2.38,6.26,6.1799844,1042.27,5215.0
HD 181342,1,13.2,807.2882,564.1,120.391,4945.0
HIP 34222,1,13.9,263.79757781,159.986,22.8386,4050.0
WASP-184,1,14.90797,181.1631,5.1817,663.231,6000.0
WASP-173 A,1,13.4508,1172.7927,1.38665318,232.98,5800.0
K2-175,1,2.03803688,4.81,9.525988,247.266,5909.0
K2-27,1,4.74,30.2,6.771347,249.645,5246.0
NGC 2682 YBP 401,1,14.3,146.2018,4.087,830.822,6165.0
K2-28,1,2.32,5.99,2.260455,62.9969,3214.0
WASP-83,1,11.65736,95.349,4.971252,271.103,5510.0
Wendelstein-1,1,11.5609626,188.15536,2.663416,305.3,4251.0
TIC 237913194,1,12.520453,617.22586,15.168865,306.063,5788.0
TOI-1268,1,9.1,96.4,8.1577094,109.557,5300.0
K2-150,1,2.0,4.66,10.59357,102.483,3499.0
TOI-3023,1,16.43236571,197.05361234,3.9014971,389.916,5760.0
Kepler-1356,1,1.53,2.96,0.634002937,845.228,5106.0
Kepler-786,1,2.43,6.48,53.5293487,485.318,4838.0
Kepler-516,1,5.74,27.9,24.85462415,687.094,7099.0
Kepler-1579,1,0.84,0.52,0.849907889,466.0,4584.0
Kepler-1612,1,1.03,1.08,3.91795101,764.726,5643.0
GJ 9404,1,3.48,11.9,13.4586,23.8839,3811.0
K2-393,1,2.352,6.13,10.413181,265.914,5678.0
KMT-2017-BLG-0428L,1,2.23,5.59,,5400.0,
OGLE-2014-BLG-1760L,1,14.2,180.0,,6860.0,
Kepler-1040,1,2.08,4.98,201.1214,482.119,5694.0
K2-97,1,13.45077684,174.48779544,8.407115,878.43,4673.0
TCP J05074264+2447555,1,4.72,20.0,,505.0,5805.0
K2-29,1,13.33871,232.0159,3.2588321,178.475,5358.0
KMT-2017-BLG-1003L,1,2.13,5.19,,7090.0,
HD 126525,1,10.3,75.32571,960.41,37.6506,5638.0
TOI-5322,1,16.6117094,184.02264765,5.4233207,476.899,5692.0
CoRoT-5,1,15.558,148.42,4.0378962,882.472,6100.0
Kepler-1450,1,1.71,3.57,54.5094166,505.829,4524.0
Kepler-1109,1,2.19,5.43,37.6467384,685.087,5893.0
Kepler-870,1,2.78,8.15,21.3587621,1259.46,5857.0
Kepler-1770,1,2.84141754,8.45,16.84189987,582.942,5602.0
HATS-60,1,12.923977,210.40346,3.560829,486.474,5688.0
Kepler-711,1,3.41,11.5,23.58914398,624.575,5222.0
TOI-912,1,1.93,5.1,4.6780691,26.1072,3572.0
TOI-260,1,1.71,4.23,13.475853,20.1852,4026.0
HD 106906,1,12.4,3496.0,,103.029,6516.0
HD 110014,1,12.4,3524.59,835.477,100.758,4445.0
Kepler-1668,1,4.34764405,17.4,15.434,1335.64,5542.0
CoRoT-21,1,14.5717,718.2958,2.72474,1398.83419686,6200.0
TOI-132,1,3.42,22.4,2.1097019,163.678,5397.0
Kepler-1963,1,0.74437023,0.337,1.962260008,492.847,5726.0
OGLE-2018-BLG-1700L,1,12.9,1400.0,,7600.0,
K2-269,1,1.57,3.09,4.144965,360.76,6209.0
Kepler-976,1,3.96,14.9,105.9564148,1012.41,5232.0
Kepler-1262,1,1.82,3.97,8.67900242,1054.87,5771.0
Kepler-467,1,2.25,5.69,24.99324193,466.265,5809.0
HIP 65 A,1,22.75427,1021.18779,0.9809734,61.7856,4590.0
HD 165131,1,12.1,5943.3912109,2342.6,57.4263,5870.0
Kepler-1176,1,2.45,6.57,24.1738579,864.699,5844.0
KIC 3558849,1,6.9,38.1,1322.3,1215.7,6175.0
K2-26,1,2.67,7.61,14.5665,99.0504,3785.0
WASP-90,1,18.27067,200.2329,3.916243,466.433,6430.0
